model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
RandomForestMSE_BAG_L2_FULL,0.27606746624881473,,r2,0.18135643005371094,,3.896763563156128,0.06639385223388672,,0.29686713218688965,2,True,42
ExtraTreesMSE_BAG_L1_FULL,0.25831843748803307,,r2,0.03455758094787598,,0.3161771297454834,0.03455758094787598,,0.3161771297454834,1,True,37
RandomForestMAE_BAG_L2_FULL,0.24490868130945298,,r2,0.1850881576538086,,3.911949634552002,0.07012557983398438,,0.31205320358276367,2,True,43
ExtraTreesMSE_BAG_L1,0.24430531708674408,0.6957808959109298,r2,0.0480198860168457,0.05735945701599121,0.3039219379425049,0.0480198860168457,0.05735945701599121,0.3039219379425049,1,True,10
CatBoost_BAG_L1_FULL,0.16548837019520835,,r2,0.012050151824951172,,2.9054481983184814,0.012050151824951172,,2.9054481983184814,1,True,35
RandomForestMAE_BAG_L3,0.16001835158401545,0.11945345460188883,r2,0.32368898391723633,0.6102340221405029,48.12799954414368,0.04906034469604492,0.06249713897705078,0.31359410285949707,3,True,25
CatBoost_BAG_L3_FULL,0.15418182587671203,,r2,0.32988834381103516,,7.213518142700195,0.029184341430664062,,2.200977087020874,3,True,53
WeightedEnsemble_L4,0.13517276572894787,0.7989666784149296,r2,0.10482931137084961,0.13223528861999512,0.6407170295715332,0.0010495185852050781,0.0005185604095458984,0.02625274658203125,4,True,27
WeightedEnsemble_L2,0.13517276572894787,0.7989666784149296,r2,0.10586786270141602,0.13224434852600098,0.6395182609558105,0.0020880699157714844,0.0005276203155517578,0.025053977966308594,2,True,11
KNeighborsDist_BAG_L1,0.13149039935223117,0.7962095384940963,r2,0.011019229888916016,0.01623702049255371,0.0020799636840820312,0.011019229888916016,0.01623702049255371,0.0020799636840820312,1,True,2
CatBoost_BAG_L2_FULL,0.1253562386216479,,r2,0.14520907402038574,,6.232264280319214,0.030246496200561523,,2.6323678493499756,2,True,44
RandomForestMSE_BAG_L3,0.11167633900486817,0.16162626516691037,r2,0.31975841522216797,0.6050271987915039,48.132359981536865,0.04512977600097656,0.05729031562805176,0.31795454025268555,3,True,24
RandomForestMAE_BAG_L1_FULL,0.10818226831125577,,r2,0.046866416931152344,,0.31748533248901367,0.046866416931152344,,0.31748533248901367,1,True,34
LightGBMLarge_BAG_L2_FULL,0.09148711202571691,,r2,0.13897180557250977,,3.8582494258880615,0.024009227752685547,,0.25835299491882324,2,True,41
LightGBM_BAG_L2_FULL,0.08443990494817699,,r2,0.1421058177947998,,4.294841289520264,0.027143239974975586,,0.6949448585510254,2,True,40
ExtraTreesMSE_BAG_L2_FULL,0.07125510475471386,,r2,0.17535734176635742,,3.9206454753875732,0.0603947639465332,,0.32074904441833496,2,True,46
KNeighborsUnif_BAG_L1,0.06797955370633146,-0.0037883179294013747,r2,0.007793903350830078,0.015174388885498047,0.06043410301208496,0.007793903350830078,0.015174388885498047,0.06043410301208496,1,True,1
CatBoost_BAG_L3,0.05742330041300714,-0.06595364168569962,r2,0.2943150997161865,0.6173849105834961,60.570764780044556,0.019686460494995117,0.06964802742004395,12.756359338760376,3,True,26
RandomForestMSE_BAG_L1_FULL,0.05295944912215467,,r2,0.05614972114562988,,0.31081151962280273,0.05614972114562988,,0.31081151962280273,1,True,33
RandomForestMSE_BAG_L3_FULL,0.02989847758163766,,r2,0.37164831161499023,,5.312276363372803,0.07094430923461914,,0.29973530769348145,3,True,51
RandomForestMAE_BAG_L1,0.026182163641146006,0.6824981258764857,r2,0.04474067687988281,0.0581202507019043,0.30846238136291504,0.04474067687988281,0.0581202507019043,0.30846238136291504,1,True,7
CatBoost_BAG_L1,-0.011729366937153873,0.1928362257269518,r2,0.020509004592895508,0.06386756896972656,37.345853090286255,0.020509004592895508,0.06386756896972656,37.345853090286255,1,True,8
RandomForestMAE_BAG_L3_FULL,-0.018154912052965155,,r2,0.3681015968322754,,5.322407960891724,0.0673975944519043,,0.30986690521240234,3,True,52
CatBoostDeep_BAG_L1_FULL,-0.02325169516134684,,r2,0.015771150588989258,,0.326937198638916,0.015771150588989258,,0.326937198638916,1,True,36
LightGBMLarge_BAG_L3_FULL,-0.025223218603315445,,r2,0.33463025093078613,,5.075026273727417,0.03392624855041504,,0.0624852180480957,3,True,50
WeightedEnsemble_L4_FULL,-0.03717464293042427,,r2,0.09141826629638672,,0.6625287532806396,0.0010445117950439453,,0.02625274658203125,4,True,54
WeightedEnsemble_L2_FULL,-0.03717464293042427,,r2,0.10185861587524414,,0.661329984664917,0.011484861373901367,,0.025053977966308594,2,True,38
LightGBMXT_BAG_L3_FULL,-0.04497207789202795,,r2,0.32674741744995117,,5.069393873214722,0.026043415069580078,,0.05685281753540039,3,True,48
CatBoostDeep_BAG_L2_FULL,-0.052839734069497046,,r2,0.14304041862487793,,3.6847939491271973,0.02807784080505371,,0.08489751815795898,2,True,45
WeightedEnsemble_L3_FULL,-0.052839734069497046,,r2,0.15709614753723145,,3.70788836479187,0.014055728912353516,,0.02309441566467285,3,True,47
LightGBMXT_BAG_L1,-0.05578691301927363,0.16040356886487162,r2,0.008890628814697266,0.06800723075866699,1.2132511138916016,0.008890628814697266,0.06800723075866699,1.2132511138916016,1,True,3
CatBoost_BAG_L2,-0.05741939411666719,-0.07158490495952607,r2,0.15448951721191406,0.33150815963745117,53.42598080635071,0.023501157760620117,0.06950831413269043,14.485830783843994,2,True,17
ExtraTreesMSE_BAG_L2,-0.057914010599916965,-0.19034062047522138,r2,0.16963768005371094,0.3229997158050537,39.249815702438354,0.03864932060241699,0.06099987030029297,0.3096656799316406,2,True,19
CatBoostDeep_BAG_L1,-0.06586079610804862,0.016760289010844254,r2,0.018906831741333008,0.08478522300720215,2.035432815551758,0.018906831741333008,0.08478522300720215,2.035432815551758,1,True,9
LightGBM_BAG_L3_FULL,-0.0712232858551427,,r2,0.32616567611694336,,5.064022779464722,0.025461673736572266,,0.05148172378540039,3,True,49
CatBoostDeep_BAG_L2,-0.08882173523462522,-0.014670849948485776,r2,0.15295958518981934,0.33619022369384766,39.672091484069824,0.02197122573852539,0.07419037818908691,0.7319414615631104,2,True,18
WeightedEnsemble_L3,-0.08882173523462522,-0.014670849948485776,r2,0.15452861785888672,0.33672451972961426,39.6951858997345,0.0015690326690673828,0.0005342960357666016,0.02309441566467285,3,True,20
LightGBMLarge_BAG_L1_FULL,-0.09779673756306306,,r2,0.01346135139465332,,0.06299471855163574,0.01346135139465332,,0.06299471855163574,1,True,32
RandomForestMAE_BAG_L2,-0.10409100352285927,-0.3314485735875141,r2,0.17409038543701172,0.3178865909576416,39.24924397468567,0.04310202598571777,0.05588674545288086,0.3090939521789551,2,True,16
LightGBMLarge_BAG_L1,-0.10421407522360937,0.2080451510106417,r2,0.007200479507446289,0.0642540454864502,1.0418391227722168,0.007200479507446289,0.0642540454864502,1.0418391227722168,1,True,5
LightGBMLarge_BAG_L3,-0.10590164395303225,-0.1379146126702886,r2,0.2829432487487793,0.6131923198699951,48.87121248245239,0.00831460952758789,0.06545543670654297,1.056807041168213,3,True,23
RandomForestMSE_BAG_L1,-0.1112388962606321,0.6724835403627658,r2,0.045163869857788086,0.05790233612060547,0.3416719436645508,0.045163869857788086,0.05790233612060547,0.3416719436645508,1,True,6
LightGBM_BAG_L3,-0.1198216980326412,-0.13762844741654212,r2,0.283449649810791,0.6084895133972168,48.78658127784729,0.00882101058959961,0.06075263023376465,0.9721758365631104,3,True,22
LightGBM_BAG_L1,-0.12070578390497455,0.21927819707113594,r2,0.006699562072753906,0.06641554832458496,0.979832649230957,0.006699562072753906,0.06641554832458496,0.979832649230957,1,True,4
LightGBM_BAG_L1_FULL,-0.1410837900684987,,r2,0.012538671493530273,,0.05817222595214844,0.012538671493530273,,0.05817222595214844,1,True,31
RandomForestMSE_BAG_L2,-0.1623009518409626,-0.5186566863602022,r2,0.17776226997375488,0.3200368881225586,39.24953055381775,0.04677391052246094,0.05803704261779785,0.30938053131103516,2,True,15
KNeighborsDist_BAG_L1_FULL,-0.17516081808163797,,r2,0.008949756622314453,,0.002613544464111328,0.008949756622314453,,0.002613544464111328,1,True,29
KNeighborsUnif_BAG_L1_FULL,-0.17777519999024416,,r2,0.015808820724487305,,0.0026099681854248047,0.015808820724487305,,0.0026099681854248047,1,True,28
LightGBMXT_BAG_L1_FULL,-0.20016174126599884,,r2,0.013659954071044922,,0.08362889289855957,0.013659954071044922,,0.08362889289855957,1,True,30
LightGBMXT_BAG_L2_FULL,-0.23038111241685777,,r2,0.15144944190979004,,4.356310844421387,0.03648686408996582,,0.7564144134521484,2,True,39
LightGBMXT_BAG_L3,-0.2443587058676946,-0.18064227501753094,r2,0.28813695907592773,0.602776050567627,48.8170599937439,0.013508319854736328,0.055039167404174805,1.0026545524597168,3,True,21
LightGBM_BAG_L2,-0.35627055341953273,-0.6959140794104051,r2,0.17090606689453125,0.3566598892211914,46.463704347610474,0.039917707443237305,0.09466004371643066,7.52355432510376,2,True,13
LightGBMLarge_BAG_L2,-0.4765964280142969,-0.7415609563103602,r2,0.15170621871948242,0.3496894836425781,41.858826637268066,0.020717859268188477,0.08768963813781738,2.9186766147613525,2,True,14
LightGBMXT_BAG_L2,-0.5173937360134637,-1.148266691927955,r2,0.17989778518676758,0.36972737312316895,47.027581453323364,0.04890942573547363,0.1077275276184082,8.08743143081665,2,True,12
