model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
RandomForestMSE_BAG_L2,-0.41339290874320733,-0.07890319703255533,r2,0.1678483486175537,0.31470274925231934,3.94307804107666,0.041961669921875,0.05363273620605469,0.3055412769317627,2,True,15
LightGBM_BAG_L1_FULL,-0.42821288008312797,,r2,0.01544952392578125,,0.05650067329406738,0.01544952392578125,,0.05650067329406738,1,True,31
KNeighborsDist_BAG_L1_FULL,-0.43236039708303253,,r2,0.020328044891357422,,0.003136157989501953,0.020328044891357422,,0.003136157989501953,1,True,29
KNeighborsUnif_BAG_L1_FULL,-0.43922402020827467,,r2,0.006298542022705078,,0.002057790756225586,0.006298542022705078,,0.002057790756225586,1,True,28
RandomForestMAE_BAG_L3_FULL,-0.47109648857760256,,r2,0.29366016387939453,,2.0016493797302246,0.07964444160461426,,0.3166680335998535,3,True,52
RandomForestMSE_BAG_L3_FULL,-0.5295164955569809,,r2,0.28885579109191895,,1.9899730682373047,0.07484006881713867,,0.3049917221069336,3,True,51
RandomForestMAE_BAG_L1,-0.5614530282352059,-0.2681124751739985,r2,0.04331016540527344,0.055441856384277344,0.3063771724700928,0.04331016540527344,0.055441856384277344,0.3063771724700928,1,True,7
RandomForestMSE_BAG_L1,-0.5719328571772486,-0.2616549806499602,r2,0.04285120964050293,0.05939602851867676,0.32352304458618164,0.04285120964050293,0.05939602851867676,0.32352304458618164,1,True,6
ExtraTreesMSE_BAG_L1,-0.6267393506943468,-0.36737375473601586,r2,0.04741644859313965,0.05493664741516113,0.29540109634399414,0.04741644859313965,0.05493664741516113,0.29540109634399414,1,True,10
RandomForestMAE_BAG_L3,-0.7152674416839939,-0.22940042067972222,r2,0.28767824172973633,0.5697062015533447,7.397757530212402,0.044275522232055664,0.05753207206726074,0.29775094985961914,3,True,25
RandomForestMSE_BAG_L3,-0.8800569521263313,-0.21542116062475913,r2,0.2875378131866455,0.5667538642883301,7.398661851882935,0.044135093688964844,0.054579734802246094,0.29865527153015137,3,True,24
KNeighborsUnif_BAG_L1,-0.9651373731895831,-0.5671208586930157,r2,0.00726771354675293,0.014151334762573242,0.05855250358581543,0.00726771354675293,0.014151334762573242,0.05855250358581543,1,True,1
KNeighborsDist_BAG_L1,-0.9730192027783611,-0.5953010486651558,r2,0.009242534637451172,0.015177488327026367,0.0026230812072753906,0.009242534637451172,0.015177488327026367,0.0026230812072753906,1,True,2
LightGBMLarge_BAG_L2_FULL,-1.2085330604193665,,r2,0.11254358291625977,,0.9149188995361328,0.0020294189453125,,0.07988548278808594,2,True,41
LightGBM_BAG_L2_FULL,-1.4773148532932736,,r2,0.14190268516540527,,0.9201462268829346,0.03138852119445801,,0.0851128101348877,2,True,40
LightGBMXT_BAG_L2_FULL,-1.592865687240594,,r2,0.1417560577392578,,0.9419260025024414,0.031241893768310547,,0.10689258575439453,2,True,39
