model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoostDeep_BAG_L2_FULL,-0.03459856587514554,,r2,0.13880228996276855,,1.0310850143432617,0.03014206886291504,,0.15421080589294434,2,True,45
CatBoostDeep_BAG_L1_FULL,-0.040949747323568486,,r2,0.004693031311035156,,0.21712160110473633,0.004693031311035156,,0.21712160110473633,1,True,36
WeightedEnsemble_L2_FULL,-0.07631495062833604,,r2,0.06556534767150879,,0.5913841724395752,0.012071609497070312,,0.02487349510192871,2,True,38
CatBoost_BAG_L1_FULL,-0.09649696904601357,,r2,0.0183870792388916,,0.7708213329315186,0.0183870792388916,,0.7708213329315186,1,True,35
CatBoost_BAG_L3_FULL,-0.10412567550894458,,r2,0.3239576816558838,,4.381971597671509,0.028368234634399414,,0.7990126609802246,3,True,53
LightGBMLarge_BAG_L3_FULL,-0.11644711515287298,,r2,0.32174134254455566,,3.6301164627075195,0.02615189552307129,,0.04715752601623535,3,True,50
CatBoostDeep_BAG_L2,-0.16540253589109422,-0.16145674217035366,r2,0.14634919166564941,0.3267524242401123,5.005415439605713,0.019418001174926758,0.07101607322692871,1.400038480758667,2,True,18
CatBoostDeep_BAG_L1,-0.1718845483738789,-0.16419153899932581,r2,0.020935535430908203,0.06476879119873047,2.1177308559417725,0.020935535430908203,0.06476879119873047,2.1177308559417725,1,True,9
LightGBM_BAG_L3_FULL,-0.1911342776055518,,r2,0.32187438011169434,,3.6406049728393555,0.02628493309020996,,0.05764603614807129,3,True,49
CatBoost_BAG_L2_FULL,-0.2014450751044916,,r2,0.11490654945373535,,2.871828079223633,0.006246328353881836,,1.9949538707733154,2,True,44
CatBoost_BAG_L2,-0.20181699665056363,-0.14288820698006477,r2,0.1447455883026123,0.3183705806732178,30.29716467857361,0.01781439781188965,0.06263422966003418,26.691787719726562,2,True,17
ExtraTreesMSE_BAG_L1_FULL,-0.20907083028145768,,r2,0.05050301551818848,,0.3087432384490967,0.05050301551818848,,0.3087432384490967,1,True,37
CatBoost_BAG_L1,-0.2182133635556236,-0.17875601711928613,r2,0.018314123153686523,0.06394362449645996,38.03565001487732,0.018314123153686523,0.06394362449645996,38.03565001487732,1,True,8
RandomForestMAE_BAG_L3_FULL,-0.21953912056384728,,r2,0.37296628952026367,,3.9300637245178223,0.0773768424987793,,0.3471047878265381,3,True,52
RandomForestMSE_BAG_L3_FULL,-0.2200831194518118,,r2,0.3714735507965088,,3.9088973999023438,0.07588410377502441,,0.32593846321105957,3,True,51
CatBoost_BAG_L3,-0.22622857917878125,-0.14747975482172349,r2,0.26351475715637207,0.5639100074768066,45.833133697509766,0.017427921295166016,0.06853103637695312,13.513267993927002,3,True,26
RandomForestMAE_BAG_L1_FULL,-0.22740333838299787,,r2,0.04661250114440918,,0.3027818202972412,0.04661250114440918,,0.3027818202972412,1,True,34
LightGBMXT_BAG_L1,-0.23068851832436765,-0.1578274640652857,r2,0.011024713516235352,0.06525826454162598,0.7902190685272217,0.011024713516235352,0.06525826454162598,0.7902190685272217,1,True,3
RandomForestMSE_BAG_L1_FULL,-0.2385575176043404,,r2,0.058745622634887695,,0.31116700172424316,0.058745622634887695,,0.31116700172424316,1,True,33
WeightedEnsemble_L2,-0.2455762414335807,-0.12648298561197668,r2,0.07707428932189941,0.1855778694152832,3.2405335903167725,0.0015549659729003906,0.0,0.02487349510192871,2,True,11
LightGBMLarge_BAG_L1,-0.24889637862322744,-0.19633094334432744,r2,0.008318662643432617,0.06821322441101074,0.9177145957946777,0.008318662643432617,0.06821322441101074,0.9177145957946777,1,True,5
