model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoostDeep_BAG_L2_FULL,-0.0335366635726384,,r2,0.13646793365478516,,2.7086448669433594,0.027426481246948242,,0.10632705688476562,2,True,45
CatBoostDeep_BAG_L1_FULL,-0.04754884217612054,,r2,0.016926288604736328,,0.17241477966308594,0.016926288604736328,,0.17241477966308594,1,True,36
CatBoost_BAG_L3_FULL,-0.05735758967942539,,r2,0.30172133445739746,,7.529224395751953,0.02978038787841797,,1.5132744312286377,3,True,53
CatBoost_BAG_L2_FULL,-0.0934283417597408,,r2,0.11530852317810059,,5.296121597290039,0.006267070770263672,,2.6938037872314453,2,True,44
CatBoost_BAG_L1_FULL,-0.11722997949666092,,r2,0.005778789520263672,,1.9288206100463867,0.005778789520263672,,1.9288206100463867,1,True,35
WeightedEnsemble_L2_FULL,-0.14032182488227485,,r2,0.06442379951477051,,2.3145554065704346,0.011003732681274414,,0.02639007568359375,2,True,38
ExtraTreesMSE_BAG_L2_FULL,-0.15779164038664328,,r2,0.18458318710327148,,2.9145333766937256,0.07554173469543457,,0.31221556663513184,2,True,46
CatBoostDeep_BAG_L2,-0.16020402734828854,-0.15833821931075676,r2,0.14011645317077637,0.3292994499206543,40.95744872093201,0.019001483917236328,0.06850862503051758,1.5663673877716064,2,True,18
RandomForestMAE_BAG_L3_FULL,-0.16724703885691494,,r2,0.3464164733886719,,6.3366875648498535,0.07447552680969238,,0.3207376003265381,3,True,52
WeightedEnsemble_L3_FULL,-0.16895278284220372,,r2,0.1671278476715088,,5.632622480392456,0.002600431442260742,,0.02151012420654297,3,True,47
WeightedEnsemble_L4_FULL,-0.16895278284220372,,r2,0.17488408088684082,,5.635672092437744,0.010356664657592773,,0.024559736251831055,4,True,54
RandomForestMSE_BAG_L3_FULL,-0.1690720125516889,,r2,0.34534621238708496,,6.3136045932769775,0.07340526580810547,,0.2976546287536621,3,True,51
CatBoostDeep_BAG_L1,-0.16919036354160832,-0.16286489705654472,r2,0.022114276885986328,0.06723380088806152,2.1473262310028076,0.022114276885986328,0.06723380088806152,2.1473262310028076,1,True,9
CatBoost_BAG_L1,-0.20073451416037402,-0.16064672730605412,r2,0.018321752548217773,0.06470346450805664,37.884583950042725,0.018321752548217773,0.06470346450805664,37.884583950042725,1,True,8
ExtraTreesMSE_BAG_L1_FULL,-0.20548453011061563,,r2,0.05082440376281738,,0.31204891204833984,0.05082440376281738,,0.31204891204833984,1,True,37
CatBoost_BAG_L2,-0.20709680977610279,-0.12959844321745373,r2,0.14160394668579102,0.3202323913574219,68.42244625091553,0.020488977432250977,0.059441566467285156,29.031364917755127,2,True,17
RandomForestMSE_BAG_L2_FULL,-0.2191392428798744,,r2,0.15826034545898438,,2.9173085689544678,0.04921889305114746,,0.314990758895874,2,True,42
RandomForestMAE_BAG_L2_FULL,-0.22630383577870372,,r2,0.18266534805297852,,2.9062373638153076,0.0736238956451416,,0.30391955375671387,2,True,43
LightGBMXT_BAG_L1,-0.23403735503486667,-0.16021608169804602,r2,0.008453607559204102,0.0669565200805664,0.8459968566894531,0.008453607559204102,0.0669565200805664,0.8459968566894531,1,True,3
CatBoost_BAG_L3,-0.23467890952823467,-0.16236498230444285,r2,0.26706957817077637,0.5766768455505371,83.02541041374207,0.01778435707092285,0.06709074974060059,12.580342769622803,3,True,26
RandomForestMAE_BAG_L1_FULL,-0.2458808599615545,,r2,0.045046329498291016,,0.30648064613342285,0.045046329498291016,,0.30648064613342285,1,True,34
LightGBMLarge_BAG_L1,-0.24889637862322744,-0.19633094334432744,r2,0.007943391799926758,0.06327033042907715,1.0162827968597412,0.007943391799926758,0.06327033042907715,1.0162827968597412,1,True,5
LightGBM_BAG_L1,-0.2576628183536638,-0.19845286416788843,r2,0.00677943229675293,0.0622866153717041,0.8598227500915527,0.00677943229675293,0.0622866153717041,0.8598227500915527,1,True,4
WeightedEnsemble_L2,-0.265645383940885,-0.13954069907292488,r2,0.07082080841064453,0.1906726360321045,39.060813665390015,0.001630544662475586,0.0005419254302978516,0.02639007568359375,2,True,11
LightGBMXT_BAG_L3,-0.2702804507079615,-0.13356374318554787,r2,0.25710368156433105,0.5692451000213623,71.25614595413208,0.007818460464477539,0.05965900421142578,0.8110783100128174,3,True,21
RandomForestMSE_BAG_L1_FULL,-0.272080720107172,,r2,0.06346631050109863,,0.315091609954834,0.06346631050109863,,0.315091609954834,1,True,33
