model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoostDeep_BAG_L1_FULL,-0.030803201759132648,,r2,0.003648996353149414,,0.23906373977661133,0.003648996353149414,,0.23906373977661133,1,True,36
CatBoostDeep_BAG_L2_FULL,-0.04739106567882034,,r2,0.13901996612548828,,1.0414354801177979,0.02988147735595703,,0.14914631843566895,2,True,45
WeightedEnsemble_L2_FULL,-0.07594562339075295,,r2,0.05928540229797363,,0.566570520401001,0.010099411010742188,,0.026609182357788086,2,True,38
CatBoost_BAG_L1_FULL,-0.15067417192781885,,r2,0.016822099685668945,,1.664893627166748,0.016822099685668945,,1.664893627166748,1,True,35
CatBoostDeep_BAG_L1,-0.16282533151297707,-0.15529472289969415,r2,0.021102190017700195,0.06488537788391113,2.1010100841522217,0.021102190017700195,0.06488537788391113,2.1010100841522217,1,True,9
CatBoostDeep_BAG_L2,-0.16368849664134855,-0.16127282272725862,r2,0.14685273170471191,0.3444859981536865,4.864196062088013,0.02161240577697754,0.07397890090942383,1.2820258140563965,2,True,18
LightGBMXT_BAG_L1_FULL,-0.17388751493460153,,r2,0.0020875930786132812,,0.0487055778503418,0.0020875930786132812,,0.0487055778503418,1,True,30
CatBoost_BAG_L3_FULL,-0.18458393815891272,,r2,0.29715800285339355,,5.3042144775390625,0.029308319091796875,,1.6053612232208252,3,True,53
CatBoost_BAG_L2_FULL,-0.18640478723012666,,r2,0.11601877212524414,,2.9655323028564453,0.006880283355712891,,2.0732431411743164,2,True,44
WeightedEnsemble_L3_FULL,-0.18944541811465743,,r2,0.16331100463867188,,3.293858528137207,0.0011947154998779297,,0.021091461181640625,3,True,47
LightGBMXT_BAG_L2,-0.19840368535389485,-0.22722518829490457,r2,0.13839387893676758,0.3406977653503418,5.411282777786255,0.013153553009033203,0.0701906681060791,1.8291125297546387,2,True,12
LightGBMXT_BAG_L1,-0.20655848142774524,-0.16060827753665596,r2,0.007307529449462891,0.07229161262512207,0.8266489505767822,0.007307529449462891,0.07229161262512207,0.8266489505767822,1,True,3
ExtraTreesMSE_BAG_L1_FULL,-0.2076720034081192,,r2,0.053179264068603516,,0.30197978019714355,0.053179264068603516,,0.30197978019714355,1,True,37
RandomForestMAE_BAG_L2_FULL,-0.21144167972204153,,r2,0.15523600578308105,,1.19952392578125,0.046097517013549805,,0.3072347640991211,2,True,43
RandomForestMAE_BAG_L3_FULL,-0.2131481782958604,,r2,0.34607529640197754,,4.007640361785889,0.07822561264038086,,0.30878710746765137,3,True,52
WeightedEnsemble_L4_FULL,-0.21547430457745653,,r2,0.33411264419555664,,5.383989334106445,0.010140180587768555,,0.026831388473510742,4,True,54
CatBoost_BAG_L2,-0.2266223047544198,-0.15914638934655256,r2,0.14302420616149902,0.33655881881713867,27.69968032836914,0.01778388023376465,0.06605172157287598,24.117510080337524,2,True,17
LightGBMLarge_BAG_L3,-0.22858743653203328,-0.14250450509619395,r2,0.2566361427307129,0.5770606994628906,30.970898866653442,0.0073604583740234375,0.06079816818237305,0.8325395584106445,3,True,23
RandomForestMAE_BAG_L1_FULL,-0.23115563810079776,,r2,0.04553699493408203,,0.30089759826660156,0.04553699493408203,,0.30089759826660156,1,True,34
CatBoost_BAG_L3,-0.2331328059203892,-0.14896930621692817,r2,0.2691516876220703,0.5797605514526367,43.567317485809326,0.01987600326538086,0.06349802017211914,13.428958177566528,3,True,26
LightGBM_BAG_L3,-0.2338519289396639,-0.1435406720458703,r2,0.2560739517211914,0.576911449432373,30.96536159515381,0.006798267364501953,0.06064891815185547,0.8270022869110107,3,True,22
LightGBMXT_BAG_L3,-0.24103596889434975,-0.1446859341786071,r2,0.258209228515625,0.5770277976989746,30.978325128555298,0.008933544158935547,0.06076526641845703,0.8399658203125,3,True,21
LightGBM_BAG_L2,-0.2447518364872996,-0.3744472785629953,r2,0.13889241218566895,0.34801673889160156,5.710360527038574,0.01365208625793457,0.07750964164733887,2.128190279006958,2,True,13
LightGBMLarge_BAG_L1,-0.24889637862322744,-0.19633094334432744,r2,0.007800579071044922,0.06225132942199707,0.9098515510559082,0.007800579071044922,0.06225132942199707,0.9098515510559082,1,True,5
LightGBM_BAG_L1,-0.2576628183536638,-0.19845286416788843,r2,0.007401466369628906,0.06281065940856934,0.8552205562591553,0.007401466369628906,0.06281065940856934,0.8552205562591553,1,True,4
LightGBMLarge_BAG_L2,-0.25821978740439744,-0.39148998122715817,r2,0.15615344047546387,0.35112595558166504,8.87980031967163,0.030913114547729492,0.08061885833740234,5.297630071640015,2,True,14
CatBoost_BAG_L1,-0.25989207694479455,-0.18960096356270717,r2,0.018312692642211914,0.06514668464660645,38.02573895454407,0.018312692642211914,0.06514668464660645,38.02573895454407,1,True,8
ExtraTreesMSE_BAG_L2_FULL,-0.26473139058289386,,r2,0.18201017379760742,,1.194425344467163,0.07287168502807617,,0.3021361827850342,2,True,46
RandomForestMSE_BAG_L1_FULL,-0.267236617602314,,r2,0.05855393409729004,,0.30537867546081543,0.05855393409729004,,0.30537867546081543,1,True,33
WeightedEnsemble_L2,-0.2721415415527748,-0.09476826057399834,r2,0.06559395790100098,0.12388968467712402,2.4218029975891113,0.0010333061218261719,0.0005347728729248047,0.026609182357788086,2,True,11
LightGBMXT_BAG_L3_FULL,-0.28593277639857706,,r2,0.29410886764526367,,3.746985673904419,0.026259183883666992,,0.04813241958618164,3,True,48
