model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoostDeep_BAG_L1,0.030669470545317323,0.011136212643859555,r2,0.020004749298095703,0.07356762886047363,2.133845806121826,0.020004749298095703,0.07356762886047363,2.133845806121826,1,True,9
WeightedEnsemble_L3,0.017831168687814647,-0.034649918706322946,r2,0.18159866333007812,0.38850975036621094,40.45407724380493,0.0015845298767089844,0.0,0.0217132568359375,3,True,20
CatBoostDeep_BAG_L2,0.015373115379922142,-0.03536739956867696,r2,0.14194178581237793,0.331143856048584,40.12549090385437,0.020102977752685547,0.06836557388305664,0.7611222267150879,2,True,18
LightGBMXT_BAG_L1,0.009125238300239036,0.07892347181305648,r2,0.009295940399169922,0.07036256790161133,0.9089510440826416,0.009295940399169922,0.07036256790161133,0.9089510440826416,1,True,3
CatBoostDeep_BAG_L1_FULL,-0.004028541151382292,,r2,0.01426839828491211,,0.3504624366760254,0.01426839828491211,,0.3504624366760254,1,True,36
CatBoost_BAG_L1,-0.01989916559862337,0.19026867806320846,r2,0.01990795135498047,0.05841493606567383,37.85788893699646,0.01990795135498047,0.05841493606567383,37.85788893699646,1,True,8
RandomForestMAE_BAG_L3,-0.02097819628037323,-0.3339320750926622,r2,0.306093692779541,0.6214303970336914,46.6422016620636,0.0465543270111084,0.06139397621154785,0.31093287467956543,3,True,25
WeightedEnsemble_L3_FULL,-0.0268988133321173,,r2,0.24948477745056152,,3.257230758666992,0.01135396957397461,,0.0217132568359375,3,True,47
CatBoostDeep_BAG_L2_FULL,-0.0323158678446922,,r2,0.16084837913513184,,2.9138638973236084,0.02726602554321289,,0.10523009300231934,2,True,45
CatBoost_BAG_L2,-0.03470549637504039,-0.06868163603542654,r2,0.14183259010314941,0.31838536262512207,54.30982446670532,0.01999378204345703,0.05560708045959473,14.94545578956604,2,True,17
CatBoost_BAG_L3,-0.0396761838784736,-0.18640968614342746,r2,0.2809872627258301,0.6303365230560303,59.09711170196533,0.02144789695739746,0.07030010223388672,12.765842914581299,3,True,26
LightGBMLarge_BAG_L2,-0.048782582456324164,-0.9845818552344776,r2,0.15987730026245117,0.3629150390625,45.27479696273804,0.03803849220275879,0.10013675689697266,5.910428285598755,2,True,14
LightGBM_BAG_L1,-0.06127822242360281,0.12161200532096783,r2,0.008860588073730469,0.06318259239196777,0.8721802234649658,0.008860588073730469,0.06318259239196777,0.8721802234649658,1,True,4
LightGBM_BAG_L3,-0.062439027538231384,-0.3578309313836854,r2,0.2672765254974365,0.6087799072265625,47.29282808303833,0.007737159729003906,0.048743486404418945,0.9615592956542969,3,True,22
CatBoost_BAG_L1_FULL,-0.06318563901106877,,r2,0.017004728317260742,,2.1404051780700684,0.017004728317260742,,2.1404051780700684,1,True,35
LightGBMLarge_BAG_L1,-0.06397727704942513,0.11112793504535656,r2,0.006681919097900391,0.06546473503112793,0.9386157989501953,0.006681919097900391,0.06546473503112793,0.9386157989501953,1,True,5
CatBoost_BAG_L2_FULL,-0.06708233006725384,,r2,0.15655803680419922,,5.464181661605835,0.022975683212280273,,2.655547857284546,2,True,44
LightGBMLarge_BAG_L3,-0.0708827026206511,-0.37658755647656883,r2,0.26784634590148926,0.622455358505249,47.30837416648865,0.00830698013305664,0.06241893768310547,0.9771053791046143,3,True,23
